CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
782;82;4.72;1;4.72
783;1;46.11;3;138.33
783;4;122.28;4;489.12
783;16;81.88;4;327.52
783;46;43.66;1;43.66
783;68;1.34;4;5.36
783;70;3.95;3;11.85
783;78;2.8;3;8.4
784;17;78.78;8;630.24
784;23;54.41;8;435.28
784;39;18.47;7;129.29
785;3;174.15;6;1044.9
785;11;163.93;1;163.93
785;14;136.13;5;680.65
785;25;6.5;3;19.5
785;30;68.75;2;137.5
785;35;15.72;9;141.48
785;40;19.63;4;78.52
785;45;23.91;6;143.46
785;51;56.91;3;170.73
785;90;2.6;9;23.4
786;10;106.82;5;534.1
786;13;101.0;6;606.0
786;37;35.94;4;143.76
786;56;59.53;2;119.06
786;69;3.24;6;19.44
786;71;3.18;3;9.54
786;85;2.98;9;26.82
786;89;3.46;5;17.3
787;1;41.76;5;208.8
787;6;6.48;3;19.44
787;10;113.71;4;454.84
787;21;6.32;3;18.96
787;55;39.49;3;118.47
787;75;5.89;9;53.01
787;79;5.06;2;10.12
787;89;3.14;2;6.28
787;91;5.09;8;40.72
788;2;73.66;9;662.94
788;7;39.61;1;39.61
788;29;47.97;7;335.79
788;31;57.48;4;229.92
788;85;2.9;8;23.2
789;27;114.05;3;342.15
789;74;4.98;4;19.92
790;5;9.24;6;55.44
790;46;64.36;5;321.8
790;59;5.34;5;26.7
790;62;1.32;6;7.92
791;45;24.55;2;49.1
791;67;3.04;4;12.16
792;4;140.66;9;1265.94
792;12;8.71;9;78.39
792;20;6.01;2;12.02
792;34;58.23;1;58.23
792;35;18.93;7;132.51
792;38;27.96;5;139.8
792;39;20.45;2;40.9
792;60;3.87;4;15.48
792;69;2.59;8;20.72
793;30;35.2;8;281.6
793;45;28.02;2;56.04
793;80;3.15;4;12.6
794;4;156.6;4;626.4
794;10;110.6;9;995.4
794;13;152.73;5;763.65
794;24;89.44;9;804.96
794;28;68.22;7;477.54
794;39;29.03;8;232.24
794;45;16.48;5;82.4
794;80;3.86;9;34.74
795;7;39.82;6;238.92
795;31;42.4;5;212.0
795;57;28.39;3;85.17
795;85;3.26;1;3.26
795;87;2.21;2;4.42
796;18;9.78;8;78.24
796;29;60.42;6;362.52
796;61;5.92;3;17.76
796;67;2.51;7;17.57
796;85;4.82;9;43.38
797;91;1.81;4;7.24
798;12;7.27;5;36.35
799;19;142.76;3;428.28
799;20;9.92;2;19.84
799;25;8.08;7;56.56
799;44;26.99;5;134.95
799;45;18.8;1;18.8
799;56;65.39;9;588.51
799;57;29.77;5;148.85
799;59;3.38;1;3.38
799;65;5.37;7;37.59
799;66;4.2;6;25.2
800;21;7.36;7;51.52
800;68;3.76;2;7.52
801;23;60.24;6;361.44
801;29;41.08;7;287.56
801;48;67.73;5;338.65
801;69;3.82;4;15.28
801;70;2.84;6;17.04
802;9;8.38;3;25.14
802;15;6.29;5;31.45
802;19;146.03;5;730.15
802;38;20.17;9;181.53
802;41;48.53;2;97.06
802;61;3.48;3;10.44
802;65;1.91;2;3.82
802;71;1.76;7;12.32
802;73;1.21;5;6.05
802;85;2.11;4;8.44
803;31;55.95;1;55.95
803;32;84.14;2;168.28
803;37;64.16;5;320.8
803;54;51.43;3;154.29
803;56;65.67;2;131.34
803;65;4.48;5;22.4
803;66;4.12;3;12.36
803;71;4.95;4;19.8
803;72;1.3;2;2.6
803;89;1.01;3;3.03
804;8;9.86;2;19.72
804;17;69.3;7;485.1
804;23;77.71;9;699.39
804;28;49.57;2;99.14
804;31;50.01;9;450.09
804;32;40.2;5;201.0
804;50;51.12;5;255.6
804;58;26.22;8;209.76
804;66;1.62;6;9.72
804;67;5.66;6;33.96
805;7;97.31;1;97.31
805;19;158.36;9;1425.24
805;33;52.64;4;210.56
805;43;51.86;7;363.02
805;45;22.13;5;110.65
805;60;5.56;6;33.36
805;66;4.99;9;44.91
805;73;2.6;4;10.4
805;82;2.74;5;13.7
806;16;85.62;6;513.72
806;32;64.12;5;320.6
806;49;42.27;5;211.35
806;80;1.44;9;12.96
807;16;73.11;8;584.88
807;26;7.24;5;36.2
807;29;71.31;3;213.93
807;31;51.68;5;258.4
807;54;68.18;9;613.62
807;85;2.75;5;13.75
807;90;2.44;3;7.32
808;1;98.51;7;689.57
808;5;6.9;9;62.1
808;14;103.97;3;311.91
808;21;9.48;2;18.96
808;36;49.31;4;197.24
808;37;53.39;3;160.17
808;46;40.7;5;203.5
808;50;72.87;5;364.35
808;60;1.67;9;15.03
808;88;1.35;4;5.4
809;8;6.26;6;37.56
809;22;7.33;5;36.65
809;41;39.11;4;156.44
809;45;27.82;1;27.82
809;46;72.49;2;144.98
810;4;174.67;4;698.68
810;6;6.07;4;24.28
810;11;174.01;1;174.01
810;36;81.18;8;649.44
810;40;23.88;3;71.64
810;70;5.06;6;30.36
811;7;74.16;9;667.44
811;11;105.59;2;211.18
811;22;7.02;1;7.02
811;25;7.69;1;7.69
811;40;16.84;5;84.2
811;52;59.94;3;179.82
811;56;49.01;4;196.04
811;69;4.35;6;26.1
811;73;4.36;9;39.24
812;69;1.79;9;16.11
813;20;7.04;9;63.36
813;25;9.07;8;72.56
813;33;61.31;1;61.31
813;45;19.08;8;152.64
813;55;34.83;6;208.98
813;57;26.07;4;104.28
813;61;5.16;1;5.16
813;66;5.58;6;33.48
813;68;4.13;4;16.52
813;73;2.16;3;6.48
814;1;69.71;1;69.71
814;10;106.71;2;213.42
814;15;9.15;2;18.3
814;33;66.48;9;598.32
814;51;74.99;7;524.93
814;75;2.67;8;21.36
815;12;9.2;8;73.6
815;74;5.22;1;5.22
815;83;1.3;3;3.9
816;40;22.36;5;111.8
816;42;67.95;1;67.95
816;61;4.49;7;31.43
816;66;2.43;1;2.43
817;8;9.28;5;46.4
818;18;9.99;3;29.97
818;35;29.08;1;29.08
818;72;1.33;5;6.65
818;73;3.51;2;7.02
818;78;1.27;7;8.89
819;13;108.06;1;108.06
819;20;7.12;7;49.84
819;34;69.83;4;279.32
819;36;65.23;8;521.84
819;37;69.17;5;345.85
819;42;36.53;9;328.77
819;44;25.66;3;76.98
819;47;51.33;4;205.32
819;56;85.32;9;767.88
819;77;4.54;6;27.24
820;30;46.16;2;92.32
820;38;27.75;8;222.0
820;39;19.3;2;38.6
820;80;2.99;7;20.93
820;82;3.75;1;3.75
821;4;97.36;9;876.24
821;38;15.16;8;121.28
821;39;23.99;8;191.92
821;44;24.0;6;144.0
821;53;75.68;6;454.08
821;63;1.16;9;10.44
821;89;5.67;7;39.69
821;91;4.71;6;28.26
822;1;94.82;2;189.64
822;9;8.03;7;56.21
822;11;145.36;1;145.36
822;48;32.49;7;227.43
822;49;77.46;8;619.68
822;63;5.91;1;5.91
822;76;2.75;1;2.75
822;77;1.47;4;5.88
822;78;2.59;6;15.54
823;16;79.04;8;632.32
823;22;6.28;2;12.56
823;37;39.29;8;314.32
823;42;55.8;9;502.2
823;54;69.36;3;208.08
823;64;1.15;5;5.75
824;11;135.43;1;135.43
824;13;162.29;9;1460.61
824;47;64.37;9;579.33
824;53;58.1;5;290.5
824;77;4.52;9;40.68
824;86;1.23;1;1.23
825;9;6.18;3;18.54
825;23;59.98;8;479.84
825;34;73.16;3;219.48
825;36;55.33;7;387.31
825;61;2.79;9;25.11
826;25;8.11;7;56.77
827;40;23.87;1;23.87
827;51;44.92;4;179.68
827;54;63.72;7;446.04
827;55;31.95;3;95.85
827;91;3.34;8;26.72
828;8;8.56;3;25.68
828;57;18.43;6;110.58
829;5;8.63;9;77.67
829;6;8.63;6;51.78
829;7;60.53;5;302.65
829;18;7.75;2;15.5
829;27;114.6;5;573.0
829;43;30.6;2;61.2
829;45;25.97;7;181.79
829;70;2.24;3;6.72
829;73;4.37;2;8.74
829;74;4.42;1;4.42
830;7;67.91;6;407.46
830;9;6.06;2;12.12
830;14;164.57;9;1481.13
830;23;38.76;4;155.04
830;40;26.8;2;53.6
830;71;3.89;6;23.34
831;17;99.57;3;298.71
831;22;7.62;4;30.48
831;45;20.29;7;142.03
831;53;46.42;1;46.42
831;57;15.94;7;111.58
831;70;1.8;9;16.2
831;75;2.66;8;21.28
831;83;5.69;8;45.52
832;23;49.77;8;398.16
832;42;44.61;6;267.66
832;58;21.02;3;63.06
832;59;1.98;5;9.9
832;60;2.11;4;8.44
832;62;4.13;8;33.04
832;69;3.35;8;26.8
832;85;3.81;9;34.29
833;6;8.61;9;77.49
833;9;8.73;9;78.57
833;14;129.84;4;519.36
833;39;28.42;9;255.78
833;42;31.07;3;93.21
833;55;63.2;8;505.6
833;85;5.76;8;46.08
833;86;2.76;2;5.52
834;15;6.23;3;18.69
834;33;70.12;4;280.48
834;68;3.63;1;3.63
834;71;5.4;4;21.6
834;82;2.02;9;18.18
834;90;5.19;8;41.52
834;91;5.33;4;21.32
835;33;36.35;8;290.8
835;37;58.2;6;349.2
835;48;75.8;8;606.4
835;49;70.93;3;212.79
835;56;65.64;8;525.12
835;72;3.55;8;28.4
835;82;1.95;1;1.95
835;83;5.11;8;40.88
835;85;4.79;2;9.58
836;11;159.05;6;954.3
836;35;21.64;6;129.84
836;43;61.9;8;495.2
836;47;36.01;1;36.01
837;3;167.21;7;1170.47
837;16;96.34;2;192.68
837;39;26.78;1;26.78
837;48;60.26;2;120.52
837;55;56.4;7;394.8
837;63;5.9;5;29.5
837;81;4.5;7;31.5
838;50;50.05;5;250.25
838;54;54.13;5;270.65
838;59;4.9;6;29.4
838;77;3.05;2;6.1
839;24;80.98;8;647.84
839;42;57.92;3;173.76
839;62;5.7;4;22.8
839;64;1.57;1;1.57
839;66;3.23;2;6.46
839;80;5.94;4;23.76
839;81;3.91;3;11.73
839;88;2.95;6;17.7
840;1;40.04;5;200.2
840;5;9.87;1;9.87
840;26;8.45;4;33.8
840;42;32.82;2;65.64
840;47;62.78;5;313.9
840;82;5.39;8;43.12
840;88;4.3;6;25.8
840;89;3.92;7;27.44
840;91;2.75;9;24.75
841;38;21.61;7;151.27
841;57;29.54;8;236.32
842;48;42.64;4;170.56
843;89;2.93;9;26.37
844;41;58.67;1;58.67
845;17;98.38;5;491.9
845;20;8.78;6;52.68
845;22;8.78;3;26.34
845;29;66.99;1;66.99
845;64;2.53;2;5.06
845;74;5.03;9;45.27
845;76;4.28;4;17.12
845;81;4.88;6;29.28
845;89;1.05;4;4.2
846;31;39.46;3;118.38
846;32;74.72;8;597.76
846;48;35.54;8;284.32
846;71;4.68;9;42.12
846;80;3.03;7;21.21
846;82;3.89;1;3.89
846;90;4.5;1;4.5
847;4;157.83;9;1420.47
847;26;7.28;9;65.52
847;64;3.87;1;3.87
848;1;91.34;1;91.34
848;17;89.33;4;357.32
848;18;6.32;1;6.32
848;25;6.4;1;6.4
848;65;5.59;3;16.77
849;7;94.85;3;284.55
849;65;1.02;8;8.16
849;67;3.14;6;18.84
849;76;5.73;9;51.57
850;5;8.57;3;25.71
850;13;168.61;5;843.05
850;20;8.85;4;35.4
850;22;6.03;9;54.27
850;41;72.99;5;364.95
850;50;64.72;1;64.72
850;65;1.23;7;8.61
850;71;1.71;1;1.71
850;83;4.25;3;12.75
850;86;3.25;6;19.5
851;30;83.8;8;670.4
851;34;69.02;9;621.18
852;18;6.06;1;6.06
852;77;2.46;4;9.84
852;88;2.81;7;19.67
853;14;100.77;3;302.31
853;76;4.67;3;14.01
853;84;4.51;3;13.53
854;1;68.49;6;410.94
854;54;54.71;9;492.39
854;63;3.64;3;10.92
854;91;3.92;7;27.44
855;10;117.66;8;941.28
855;27;103.98;2;207.96
855;68;5.22;4;20.88
856;10;109.02;2;218.04
856;16;90.12;3;270.36
856;41;71.6;5;358.0
856;61;3.63;2;7.26
856;63;4.44;7;31.08
856;73;1.56;8;12.48
856;76;3.71;3;11.13
856;83;4.76;6;28.56
856;88;5.55;5;27.75
857;4;92.35;4;369.4
857;9;6.28;6;37.68
857;29;61.72;5;308.6
857;50;43.86;3;131.58
857;55;36.14;5;180.7
857;58;26.84;4;107.36
857;72;2.51;9;22.59
857;73;1.96;4;7.84
857;74;1.76;2;3.52
858;22;9.62;5;48.1
858;41;36.83;4;147.32
858;65;4.38;7;30.66
858;75;4.65;4;18.6
859;4;157.43;7;1102.01
859;19;116.78;5;583.9
859;39;27.2;7;190.4
859;75;3.26;2;6.52
859;77;4.53;2;9.06
860;17;84.59;6;507.54
861;1;42.99;7;300.93
861;3;123.13;4;492.52
861;8;7.09;4;28.36
861;30;41.38;7;289.66
861;32;43.19;4;172.76
861;42;65.33;8;522.64
861;49;36.97;7;258.79
861;60;5.33;1;5.33
862;6;8.28;6;49.68
862;10;108.17;7;757.19
862;23;58.86;2;117.72
862;28;31.67;8;253.36
862;35;24.92;5;124.6
862;40;25.94;7;181.58
862;82;2.03;5;10.15
862;88;5.82;4;23.28
863;53;77.11;8;616.88
863;58;21.49;1;21.49
864;6;9.41;7;65.87
864;27;112.73;2;225.46
864;36;83.67;4;334.68
864;48;47.32;5;236.6
865;6;6.08;5;30.4
865;26;8.62;7;60.34
865;45;18.02;4;72.08
865;71;2.37;8;18.96
865;74;1.21;3;3.63
865;84;1.12;5;5.6
866;17;99.09;2;198.18
867;29;34.72;8;277.76
867;40;24.01;6;144.06
867;45;26.56;4;106.24
867;46;67.31;6;403.86
868;7;90.59;8;724.72
868;8;6.96;2;13.92
868;22;8.07;8;64.56
868;32;78.52;4;314.08
868;33;56.29;8;450.32
868;43;38.36;9;345.24
868;58;16.64;3;49.92
868;60;2.52;2;5.04
868;69;5.82;2;11.64
869;1;67.87;1;67.87
869;23;64.98;5;324.9
869;32;72.14;7;504.98
870;32;55.54;1;55.54
870;61;5.15;9;46.35
871;4;93.16;7;652.12
871;27;113.1;1;113.1
871;58;21.97;1;21.97
871;79;2.58;1;2.58
871;82;1.69;8;13.52
872;9;9.36;8;74.88
872;11;148.22;1;148.22
872;18;7.58;4;30.32
872;27;102.45;8;819.6
872;31;72.86;3;218.58
872;34;57.78;8;462.24
872;38;17.52;4;70.08
872;53;44.32;8;354.56
872;64;2.43;3;7.29
872;71;2.27;5;11.35
873;55;44.58;7;312.06
873;60;5.92;2;11.84
874;33;34.12;4;136.48
874;77;5.14;2;10.28
875;14;144.08;6;864.48
875;15;7.08;4;28.32
875;21;9.96;4;39.84
875;78;3.77;2;7.54
876;1;83.5;8;668.0
876;12;7.87;6;47.22
876;18;6.36;3;19.08
876;19;125.79;6;754.74
876;38;24.18;2;48.36
876;53;83.13;1;83.13
876;72;4.86;8;38.88
876;78;4.49;9;40.41
877;21;9.32;9;83.88
877;33;49.21;5;246.05
877;42;33.67;2;67.34
877;45;24.23;3;72.69
877;55;82.62;3;247.86
877;73;1.91;9;17.19
877;84;2.98;7;20.86
878;72;3.04;5;15.2
879;45;24.59;8;196.72
880;21;7.77;2;15.54
880;42;40.14;2;80.28
880;57;21.25;5;106.25
881;1;88.66;7;620.62
881;5;9.76;7;68.32
881;36;85.26;4;341.04
881;45;17.28;6;103.68
881;73;3.67;1;3.67
881;85;1.32;2;2.64
882;1;75.92;2;151.84
882;23;45.2;6;271.2
882;25;9.25;6;55.5
882;38;23.2;3;69.6
882;45;18.59;5;92.95
882;80;2.11;9;18.99
883;35;28.69;4;114.76
883;46;54.95;8;439.6
883;58;18.53;7;129.71
883;62;1.42;1;1.42
883;71;2.47;1;2.47
883;73;3.21;6;19.26
883;88;3.93;6;23.58
884;5;8.92;7;62.44
885;3;173.19;4;692.76
885;14;91.6;1;91.6
885;26;9.02;2;18.04
885;30;65.57;6;393.42
885;63;1.41;1;1.41
885;69;1.86;1;1.86
885;74;5.99;7;41.93
885;76;4.7;4;18.8
885;83;1.45;4;5.8
886;6;8.55;2;17.1
886;29;64.39;5;321.95
887;12;6.4;9;57.6
887;38;20.56;2;41.12
887;54;70.91;4;283.64
887;73;4.46;7;31.22
887;86;2.35;1;2.35
887;87;4.01;8;32.08
888;43;58.79;6;352.74
888;48;58.94;9;530.46
888;55;60.45;1;60.45
888;63;1.4;6;8.4
888;75;4.78;3;14.34
888;88;3.34;7;23.38
888;91;1.23;8;9.84
889;13;101.39;3;304.17
889;47;73.24;3;219.72
889;52;47.06;4;188.24
889;68;3.59;1;3.59
889;73;1.61;2;3.22
889;78;1.47;7;10.29
889;83;1.97;2;3.94
889;85;4.12;5;20.6
890;1;90.46;8;723.68
890;21;6.12;9;55.08
890;25;6.23;1;6.23
890;31;85.31;8;682.48
890;35;29.8;9;268.2
890;55;82.37;8;658.96
890;64;5.71;5;28.55
891;62;1.27;8;10.16
891;78;3.27;2;6.54
891;87;1.51;3;4.53
892;22;6.9;3;20.7
892;28;72.55;9;652.95
892;50;70.34;4;281.36
892;68;4.6;5;23.0
892;74;1.92;5;9.6
893;32;84.47;9;760.23
893;36;84.27;4;337.08
893;55;33.41;1;33.41
893;72;3.66;3;10.98
893;84;3.91;8;31.28
893;85;4.96;7;34.72
894;24;36.83;9;331.47
894;41;31.48;4;125.92
895;10;111.68;5;558.4
895;27;100.93;2;201.86
895;50;57.34;4;229.36
895;51;42.43;8;339.44
895;52;35.37;7;247.59
896;16;86.08;5;430.4
896;73;5.62;5;28.1
897;19;137.61;3;412.83
897;30;83.89;6;503.34
897;47;39.42;5;197.1
897;48;40.88;5;204.4
897;53;51.45;6;308.7
897;72;1.25;2;2.5
897;82;1.93;9;17.37
897;88;2.37;3;7.11
898;9;8.11;6;48.66
898;21;8.7;8;69.6
898;25;7.58;4;30.32
898;52;72.91;5;364.55
898;57;25.5;6;153.0
898;70;2.42;1;2.42
898;77;1.81;5;9.05
898;78;2.71;9;24.39
898;83;1.55;4;6.2
898;86;0.99;8;7.92
899;25;9.59;2;19.18
899;29;59.07;6;354.42
899;37;75.54;2;151.08
899;45;21.63;3;64.89
899;77;2.02;8;16.16
900;21;7.52;7;52.64
901;9;8.61;8;68.88
901;11;124.59;9;1121.31
901;32;50.53;7;353.71
901;34;67.13;1;67.13
901;35;24.86;7;174.02
901;53;41.97;5;209.85
901;58;21.41;5;107.05
901;89;4.77;4;19.08
902;50;45.45;3;136.35
903;22;7.98;3;23.94
903;32;55.12;1;55.12
903;62;2.7;6;16.2
903;63;1.81;2;3.62
903;75;5.86;9;52.74
903;90;1.51;5;7.55
904;34;45.83;3;137.49
905;31;40.89;8;327.12
905;37;53.06;3;159.18
905;58;17.99;4;71.96
905;66;1.59;1;1.59
905;79;2.26;6;13.56
906;13;145.44;4;581.76
906;18;9.38;3;28.14
906;30;41.7;6;250.2
906;57;16.79;9;151.11
906;62;4.22;7;29.54
906;73;1.29;8;10.32
906;74;3.81;7;26.67
906;81;4.13;1;4.13
907;54;56.7;7;396.9
908;3;134.66;6;807.96
908;4;128.85;6;773.1
908;16;92.43;3;277.29
908;31;85.59;1;85.59
908;50;57.95;3;173.85
908;55;58.33;1;58.33
908;63;4.81;8;38.48
908;64;1.24;6;7.44
909;9;9.57;8;76.56
909;10;114.25;9;1028.25
909;11;96.11;6;576.66
909;37;38.52;7;269.64
909;38;20.82;4;83.28
909;51;35.3;3;105.9
909;52;46.8;5;234.0
909;55;71.77;8;574.16
909;63;1.55;6;9.3
909;82;2.75;1;2.75
910;72;2.86;2;5.72
910;76;3.78;7;26.46
911;3;128.4;4;513.6
911;12;7.17;1;7.17
911;13;175.85;6;1055.1
911;20;7.22;6;43.32
911;23;41.06;1;41.06
911;31;33.56;5;167.8
911;38;24.4;3;73.2
911;41;47.16;6;282.96
911;85;5.66;2;11.32
911;87;3.43;8;27.44
912;6;9.91;7;69.37
912;20;7.75;8;62.0
912;36;79.9;5;399.5
912;39;24.79;7;173.53
912;55;81.85;2;163.7
912;56;81.74;3;245.22
912;75;3.35;5;16.75
912;85;4.79;9;43.11
912;86;1.4;1;1.4
913;29;60.65;4;242.6
913;35;16.0;3;48.0
913;53;46.15;6;276.9
913;72;4.81;9;43.29
914;21;8.81;9;79.29
914;29;57.68;7;403.76
915;11;131.95;6;791.7
915;15;6.34;3;19.02
915;24;78.2;6;469.2
915;25;8.19;4;32.76
915;29;30.04;2;60.08
915;39;19.14;9;172.26
915;61;3.62;4;14.48
915;63;5.12;8;40.96
916;14;136.77;9;1230.93
916;24;75.85;2;151.7
916;28;43.36;6;260.16
916;32;41.34;9;372.06
916;36;38.24;7;267.68
916;37;35.29;7;247.03
916;65;3.27;3;9.81
916;89;5.05;6;30.3
917;62;1.56;2;3.12
918;9;7.96;6;47.76
918;21;7.08;2;14.16
918;22;8.01;5;40.05
918;31;65.94;7;461.58
918;35;22.07;4;88.28
918;50;69.81;4;279.24
919;83;5.07;5;25.35
920;17;91.71;6;550.26
920;20;7.95;8;63.6
920;31;48.73;5;243.65
920;58;20.42;9;183.78
920;60;2.83;6;16.98
920;69;4.24;7;29.68
920;76;5.18;8;41.44
920;78;2.27;1;2.27
920;79;2.97;5;14.85
920;83;3.37;8;26.96
921;18;8.11;3;24.33
921;43;35.64;5;178.2
921;46;36.67;3;110.01
921;50;34.52;9;310.68
921;66;3.67;9;33.03
921;67;3.75;3;11.25
921;88;1.54;5;7.7
921;90;1.38;7;9.66
922;34;33.35;7;233.45
922;66;1.21;9;10.89
922;84;3.72;3;11.16
922;91;4.15;2;8.3
923;14;98.87;9;889.83
923;40;18.98;6;113.88
923;52;60.88;5;304.4
923;57;24.46;7;171.22
923;61;1.43;2;2.86
923;83;4.91;7;34.37
924;53;81.45;8;651.6
924;66;2.05;5;10.25
925;6;8.07;4;32.28
925;11;153.01;5;765.05
925;15;7.46;1;7.46
925;63;2.7;4;10.8
925;78;4.38;1;4.38
925;83;4.29;7;30.03
925;90;4.38;8;35.04
926;2;80.63;1;80.63
926;9;9.18;1;9.18
926;13;108.97;5;544.85
926;15;8.89;7;62.23
926;22;7.52;3;22.56
926;24;77.27;4;309.08
926;39;20.21;7;141.47
926;55;42.58;3;127.74
926;61;1.57;3;4.71
926;76;1.71;5;8.55
927;17;88.34;2;176.68
928;6;9.46;5;47.3
928;9;7.77;5;38.85
928;16;77.91;8;623.28
928;23;77.05;6;462.3
928;24;89.86;6;539.16
928;37;60.7;5;303.5
928;53;47.25;1;47.25
928;86;3.09;1;3.09
929;43;62.67;4;250.68
929;66;4.46;8;35.68
929;70;1.33;4;5.32
929;74;4.41;5;22.05
930;9;6.27;6;37.62
930;83;2.67;8;21.36
931;9;9.89;2;19.78
931;20;8.72;2;17.44
931;29;50.38;4;201.52
931;44;18.61;7;130.27
931;45;29.88;7;209.16
931;49;79.87;8;638.96
932;31;84.87;2;169.74
932;64;1.88;5;9.4
933;29;55.04;9;495.36
933;30;82.76;4;331.04
933;34;60.54;5;302.7
933;66;5.7;1;5.7
934;87;3.69;1;3.69
935;28;51.75;7;362.25
935;30;30.94;9;278.46
935;45;24.9;1;24.9
935;47;51.99;1;51.99
935;52;40.65;2;81.3
935;57;28.0;8;224.0
935;58;19.68;3;59.04
935;60;2.59;3;7.77
935;76;5.7;2;11.4
935;83;2.06;9;18.54
936;11;168.21;8;1345.68
937;40;26.01;5;130.05
937;58;20.73;7;145.11
937;62;1.95;2;3.9
938;20;6.96;9;62.64
938;28;69.17;8;553.36
938;36;58.25;1;58.25
938;48;60.36;8;482.88
938;83;4.73;6;28.38
938;84;1.62;1;1.62
939;42;33.76;2;67.52
939;47;72.61;9;653.49
939;72;3.93;1;3.93
940;10;101.16;7;708.12
940;18;8.12;6;48.72
940;83;5.31;6;31.86
941;12;7.01;4;28.04
941;22;7.53;1;7.53
941;37;72.45;7;507.15
941;44;15.88;3;47.64
941;49;57.17;5;285.85
941;64;4.78;3;14.34
941;67;2.98;3;8.94
941;89;4.92;2;9.84
941;90;2.95;9;26.55
942;8;8.96;7;62.72
942;12;7.95;8;63.6
942;29;59.24;4;236.96
942;49;46.52;9;418.68
942;61;1.44;5;7.2
942;66;1.55;9;13.95
943;45;22.95;9;206.55
943;49;37.51;5;187.55
943;57;28.31;1;28.31
943;59;4.01;8;32.08
943;63;3.09;2;6.18
943;67;5.31;8;42.48
943;71;3.18;3;9.54
943;76;3.92;1;3.92
944;3;119.14;6;714.84
944;34;35.38;7;247.66
944;74;2.24;2;4.48
944;87;5.14;6;30.84
945;17;69.98;6;419.88
945;31;83.37;5;416.85
945;34;31.31;7;219.17
945;50;46.95;6;281.7
945;64;4.89;9;44.01
945;84;5.04;7;35.28
946;30;80.33;2;160.66
947;34;51.69;5;258.45
947;40;21.72;3;65.16
947;54;30.37;8;242.96
947;59;1.68;6;10.08
947;61;3.47;1;3.47
947;71;4.92;7;34.44
947;82;5.56;9;50.04
947;91;4.54;5;22.7
948;1;85.13;7;595.91
948;53;80.83;7;565.81
948;66;1.29;9;11.61
948;77;5.12;7;35.84
948;79;3.86;6;23.16
948;81;3.49;3;10.47
948;82;1.84;7;12.88
948;87;1.1;6;6.6
949;5;9.79;8;78.32
950;12;9.55;6;57.3
950;13;145.44;6;872.64
950;23;98.18;3;294.54
950;32;37.51;7;262.57
950;44;16.13;1;16.13
950;79;4.7;1;4.7
950;86;5.64;9;50.76
951;4;114.01;1;114.01
951;32;63.34;9;570.06
951;34;52.76;8;422.08
951;63;5.41;5;27.05
951;78;2.37;3;7.11
951;83;3.31;1;3.31
952;9;7.29;5;36.45
952;20;8.66;8;69.28
952;33;38.88;4;155.52
952;42;75.68;4;302.72
952;48;65.97;8;527.76
952;54;66.32;7;464.24
952;75;5.54;7;38.78
952;89;3.71;9;33.39
953;4;136.88;8;1095.04
953;46;65.38;5;326.9
953;65;1.11;5;5.55
953;78;2.25;8;18.0
953;87;1.22;6;7.32
954;29;74.74;8;597.92
954;45;22.5;7;157.5
954;48;44.65;2;89.3
954;53;57.53;6;345.18
954;64;4.57;6;27.42
954;86;3.85;3;11.55
955;51;54.15;4;216.6
955;69;4.2;2;8.4
955;71;4.11;8;32.88
955;80;3.61;3;10.83
955;91;5.16;5;25.8
956;43;36.99;8;295.92
956;47;69.47;7;486.29
956;51;41.24;1;41.24
956;61;1.45;1;1.45
956;67;1.83;2;3.66
956;78;3.29;2;6.58
957;20;9.88;5;49.4
957;86;5.44;2;10.88
958;19;151.06;7;1057.42
958;23;43.86;2;87.72
958;26;8.65;1;8.65
958;27;115.4;9;1038.6
958;41;72.56;3;217.68
958;61;4.85;9;43.65
958;65;5.89;6;35.34
958;79;2.62;3;7.86
958;86;1.08;1;1.08
958;91;2.77;9;24.93
959;16;87.43;9;786.87
959;34;40.86;5;204.3
959;43;54.57;8;436.56
959;66;1.95;6;11.7
959;70;4.86;4;19.44
959;74;5.68;7;39.76
959;85;3.99;4;15.96
960;6;7.06;6;42.36
960;28;39.68;9;357.12
960;82;2.98;1;2.98
961;14;150.7;6;904.2
961;56;82.77;7;579.39
961;57;26.63;3;79.89
961;70;4.4;4;17.6
961;71;5.67;2;11.34
961;87;5.0;1;5.0
962;28;69.37;4;277.48
962;61;4.18;8;33.44
963;51;43.54;6;261.24
964;34;68.35;3;205.05
964;48;35.56;5;177.8
964;59;3.45;7;24.15
964;81;4.83;2;9.66
965;54;62.1;8;496.8
965;59;2.57;6;15.42
965;72;3.39;2;6.78
966;10;106.68;5;533.4
966;12;6.37;7;44.59
966;16;97.42;9;876.78
966;24;95.75;4;383.0
966;66;5.23;2;10.46
966;71;2.02;1;2.02
966;85;3.7;7;25.9
967;10;111.76;4;447.04
967;15;9.45;7;66.15
967;20;8.36;7;58.52
967;22;9.48;3;28.44
967;24;47.76;6;286.56
967;37;59.89;1;59.89
967;55;63.4;7;443.8
967;60;5.53;9;49.77
967;67;2.54;8;20.32
967;86;4.08;6;24.48
968;2;86.31;7;604.17
968;6;8.96;2;17.92
968;45;20.34;3;61.02
968;47;30.04;4;120.16
968;61;2.57;8;20.56
968;64;2.01;6;12.06
968;66;1.54;8;12.32
968;76;2.24;5;11.2
