CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
770;55;32.84;9;295.56
771;9;9.31;8;74.48
771;39;15.64;9;140.76
771;44;15.34;9;138.06
771;47;72.0;7;504.0
771;50;54.59;8;436.72
771;56;60.64;8;485.12
771;90;2.5;1;2.5
771;91;2.07;7;14.49
772;19;152.39;8;1219.12
772;54;69.65;8;557.2
772;56;30.71;3;92.13
772;58;23.39;7;163.73
772;71;1.16;5;5.8
773;9;6.71;7;46.97
773;58;20.32;1;20.32
774;1;55.71;8;445.68
774;12;9.21;1;9.21
774;19;138.87;5;694.35
774;35;25.41;3;76.23
774;46;32.49;7;227.43
774;49;32.31;8;258.48
774;51;50.35;8;402.8
774;62;1.57;2;3.14
774;72;1.42;7;9.94
774;76;1.18;6;7.08
775;8;6.61;9;59.49
775;12;6.38;7;44.66
775;20;6.15;5;30.75
775;31;59.73;6;358.38
775;37;52.12;7;364.84
775;45;21.89;3;65.67
775;59;3.66;7;25.62
775;71;5.87;7;41.09
775;75;2.08;7;14.56
775;86;2.08;8;16.64
776;24;37.05;3;111.15
776;43;46.28;4;185.12
776;90;2.41;9;21.69
777;14;126.76;2;253.52
777;24;42.77;5;213.85
777;25;7.47;2;14.94
777;40;28.38;8;227.04
777;52;35.73;6;214.38
777;76;1.44;3;4.32
777;81;1.93;5;9.65
777;84;3.94;8;31.52
777;87;4.1;4;16.4
778;10;108.19;5;540.95
778;21;8.69;4;34.76
778;38;26.77;6;160.62
778;57;28.74;4;114.96
778;69;2.61;1;2.61
778;75;3.02;8;24.16
778;86;4.95;9;44.55
779;29;72.8;5;364.0
779;31;49.64;9;446.76
779;32;54.99;3;164.97
779;34;38.14;5;190.7
779;55;56.16;7;393.12
779;56;83.35;6;500.1
779;57;26.93;1;26.93
779;63;5.62;6;33.72
779;87;1.01;9;9.09
779;90;1.06;1;1.06
780;24;45.54;9;409.86
780;28;33.22;3;99.66
780;29;48.52;9;436.68
781;1;50.26;3;150.78
781;10;103.15;1;103.15
781;28;45.38;8;363.04
781;35;20.99;7;146.93
781;47;52.29;5;261.45
781;52;71.31;6;427.86
781;68;1.81;3;5.43
781;70;5.76;3;17.28
782;18;6.19;7;43.33
782;30;63.23;1;63.23
782;44;25.12;4;100.48
782;56;72.49;3;217.47
782;61;5.36;8;42.88
782;63;1.23;6;7.38
782;70;3.37;1;3.37
782;75;1.83;2;3.66
783;36;35.32;1;35.32
784;36;76.12;4;304.48
784;58;16.58;2;33.16
784;77;4.19;8;33.52
784;88;2.4;8;19.2
785;33;71.44;9;642.96
785;69;2.73;9;24.57
786;37;35.37;4;141.48
787;16;87.89;8;703.12
787;17;99.49;1;99.49
787;33;56.16;8;449.28
787;38;26.36;5;131.8
787;53;58.92;8;471.36
787;72;5.2;2;10.4
787;74;1.27;1;1.27
788;28;38.45;5;192.25
789;23;68.11;2;136.22
789;31;33.6;7;235.2
789;34;59.15;7;414.05
789;38;24.47;6;146.82
789;41;32.19;6;193.14
789;45;19.23;5;96.15
789;51;31.54;7;220.78
789;54;45.15;2;90.3
789;57;25.98;5;129.9
790;36;50.81;5;254.05
790;52;47.15;5;235.75
790;62;3.4;1;3.4
791;25;9.16;4;36.64
791;32;77.3;6;463.8
791;62;2.39;7;16.73
791;63;4.09;5;20.45
791;65;1.87;9;16.83
792;1;92.32;8;738.56
792;12;8.07;4;32.28
792;30;67.57;2;135.14
793;3;134.29;4;537.16
793;52;37.61;6;225.66
794;13;169.98;5;849.9
794;43;74.4;5;372.0
794;59;5.38;2;10.76
794;69;5.11;9;45.99
795;1;79.0;8;632.0
795;7;45.48;7;318.36
795;9;6.83;2;13.66
795;18;7.24;5;36.2
795;29;66.65;7;466.55
795;47;38.29;9;344.61
795;53;79.62;4;318.48
795;59;4.61;3;13.83
795;81;4.34;5;21.7
795;91;5.42;3;16.26
796;5;8.44;1;8.44
796;22;7.71;8;61.68
796;27;108.92;8;871.36
796;37;32.2;5;161.0
796;53;60.83;3;182.49
796;88;3.19;3;9.57
796;89;4.84;2;9.68
797;33;45.23;6;271.38
797;54;38.68;1;38.68
797;82;1.13;7;7.91
798;5;6.6;5;33.0
798;44;25.2;9;226.8
798;51;39.73;2;79.46
799;11;161.57;9;1454.13
799;16;70.85;3;212.55
799;31;58.95;8;471.6
799;32;40.58;1;40.58
799;35;18.35;2;36.7
799;37;46.48;4;185.92
799;45;23.79;1;23.79
799;68;1.78;9;16.02
799;82;3.61;8;28.88
799;88;2.59;5;12.95
800;4;175.59;6;1053.54
800;17;96.64;7;676.48
800;31;81.35;8;650.8
800;87;3.84;6;23.04
800;88;1.68;1;1.68
801;37;31.78;8;254.24
801;42;44.23;2;88.46
801;54;62.09;3;186.27
801;58;18.66;2;37.32
802;1;96.02;7;672.14
802;16;87.74;2;175.48
802;24;50.45;4;201.8
802;26;7.22;6;43.32
802;35;29.02;2;58.04
802;38;27.88;3;83.64
802;66;2.33;2;4.66
803;13;130.37;1;130.37
803;18;9.66;4;38.64
803;49;36.57;9;329.13
803;50;44.38;1;44.38
803;71;4.45;7;31.15
803;75;5.4;9;48.6
804;25;9.01;1;9.01
804;36;55.22;2;110.44
804;43;60.23;3;180.69
804;63;5.87;3;17.61
804;67;3.88;5;19.4
804;69;1.49;6;8.94
804;76;5.94;1;5.94
805;22;9.58;6;57.48
806;15;7.33;1;7.33
806;53;40.24;9;362.16
806;54;55.2;9;496.8
806;70;3.52;1;3.52
806;76;5.9;4;23.6
807;12;8.61;6;51.66
807;26;8.1;9;72.9
807;39;26.93;2;53.86
807;41;68.8;5;344.0
807;56;51.34;7;359.38
807;73;3.34;2;6.68
807;81;4.75;9;42.75
808;10;99.94;2;199.88
808;19;144.36;5;721.8
808;30;84.23;5;421.15
808;31;79.64;8;637.12
808;46;31.15;1;31.15
808;47;72.08;1;72.08
808;89;5.12;8;40.96
809;22;6.04;9;54.36
809;43;45.09;5;225.45
810;11;136.76;9;1230.84
810;12;8.83;3;26.49
810;33;61.76;7;432.32
810;45;18.67;5;93.35
810;46;51.52;9;463.68
810;64;5.33;2;10.66
810;69;2.33;3;6.99
810;70;3.85;1;3.85
810;83;3.05;5;15.25
811;22;9.94;1;9.94
811;57;15.41;3;46.23
811;77;2.99;5;14.95
812;23;83.55;2;167.1
812;46;48.29;2;96.58
812;55;38.09;6;228.54
813;19;127.21;1;127.21
813;40;22.4;8;179.2
813;48;62.49;3;187.47
814;5;9.18;7;64.26
814;44;17.76;7;124.32
814;46;58.49;9;526.41
814;51;62.88;7;440.16
814;54;65.59;1;65.59
814;58;26.27;9;236.43
814;69;2.12;3;6.36
814;81;2.72;7;19.04
814;86;1.99;9;17.91
814;89;2.79;1;2.79
815;29;64.37;5;321.85
815;68;5.23;2;10.46
815;78;2.78;6;16.68
815;81;3.03;5;15.15
815;85;3.6;3;10.8
816;20;7.64;2;15.28
816;22;7.63;1;7.63
816;23;91.05;4;364.2
816;39;28.74;3;86.22
816;62;3.18;1;3.18
816;66;3.36;8;26.88
817;13;164.3;6;985.8
817;21;6.48;2;12.96
817;27;118.32;8;946.56
817;29;58.21;5;291.05
817;38;26.1;1;26.1
817;67;4.95;7;34.65
817;68;4.27;1;4.27
818;27;112.38;2;224.76
819;1;88.18;9;793.62
819;27;112.21;3;336.63
819;86;5.45;6;32.7
820;6;8.99;1;8.99
820;14;141.09;3;423.27
820;42;58.36;3;175.08
821;25;6.06;9;54.54
821;31;62.29;8;498.32
821;43;44.76;1;44.76
821;79;2.42;9;21.78
821;85;3.93;5;19.65
822;12;7.8;4;31.2
822;19;137.58;6;825.48
822;21;8.44;5;42.2
822;34;42.8;5;214.0
822;44;27.12;5;135.6
822;45;16.29;3;48.87
822;54;48.13;1;48.13
822;56;38.49;2;76.98
822;71;2.67;9;24.03
823;37;44.74;4;178.96
823;41;41.59;9;374.31
823;42;37.23;6;223.38
823;53;38.8;5;194.0
823;60;4.35;1;4.35
824;7;66.59;9;599.31
824;11;114.64;4;458.56
824;24;39.33;8;314.64
824;26;7.64;8;61.12
824;34;62.53;6;375.18
824;39;23.32;4;93.28
824;49;82.66;2;165.32
824;75;1.23;8;9.84
825;2;91.48;1;91.48
825;7;42.63;9;383.67
825;55;41.03;3;123.09
825;59;5.03;4;20.12
825;69;4.78;3;14.34
826;10;100.09;4;400.36
826;46;50.95;1;50.95
827;3;150.31;8;1202.48
827;12;8.54;1;8.54
827;51;56.73;8;453.84
828;18;8.94;6;53.64
828;37;44.61;1;44.61
829;4;111.35;5;556.75
829;7;39.63;6;237.78
829;26;8.8;8;70.4
829;61;1.42;2;2.84
829;75;1.9;6;11.4
829;85;1.6;5;8.0
829;90;1.05;8;8.4
830;1;52.35;5;261.75
830;7;99.63;9;896.67
830;11;121.53;4;486.12
830;14;133.6;1;133.6
830;22;6.69;1;6.69
830;29;47.66;1;47.66
830;36;65.53;3;196.59
830;61;4.5;5;22.5
830;64;4.11;4;16.44
830;85;5.79;8;46.32
831;3;121.39;4;485.56
831;17;88.81;5;444.05
831;34;58.76;4;235.04
831;53;47.56;2;95.12
831;65;5.05;3;15.15
831;66;3.93;2;7.86
831;68;5.83;6;34.98
832;4;171.77;9;1545.93
832;5;6.12;5;30.6
832;18;9.74;7;68.18
832;42;65.08;4;260.32
832;45;24.08;8;192.64
832;53;48.23;4;192.92
832;58;29.03;7;203.21
832;66;1.3;1;1.3
832;74;2.13;4;8.52
833;54;69.73;1;69.73
833;76;4.83;1;4.83
833;81;3.24;8;25.92
834;6;9.13;8;73.04
834;25;7.46;6;44.76
834;38;28.68;1;28.68
835;7;42.98;1;42.98
835;22;6.54;7;45.78
835;28;72.85;3;218.55
835;31;46.07;1;46.07
835;35;16.07;6;96.42
835;54;56.88;9;511.92
835;63;2.46;3;7.38
835;89;1.16;1;1.16
836;6;8.58;9;77.22
836;7;89.39;6;536.34
836;8;6.8;6;40.8
836;30;43.64;5;218.2
836;37;69.05;5;345.25
836;46;30.01;7;210.07
836;59;3.35;6;20.1
836;85;5.85;9;52.65
836;88;5.0;8;40.0
837;72;2.96;2;5.92
838;12;9.54;9;85.86
838;29;68.16;1;68.16
838;31;81.17;6;487.02
838;42;68.25;7;477.75
838;50;70.82;5;354.1
838;72;3.69;1;3.69
838;76;2.9;2;5.8
839;30;81.54;9;733.86
839;72;5.62;1;5.62
840;21;6.94;6;41.64
840;41;49.07;9;441.63
840;44;20.02;1;20.02
841;3;166.73;9;1500.57
841;36;73.25;8;586.0
841;38;29.08;6;174.48
841;62;5.24;4;20.96
841;67;2.69;2;5.38
841;74;5.18;1;5.18
841;78;4.71;9;42.39
842;26;6.25;7;43.75
842;33;31.29;4;125.16
842;49;31.72;4;126.88
842;65;4.91;7;34.37
842;72;2.05;8;16.4
842;79;2.17;7;15.19
842;82;3.49;3;10.47
842;85;4.56;5;22.8
842;87;5.37;7;37.59
842;89;1.76;3;5.28
843;6;7.2;4;28.8
843;20;7.38;3;22.14
843;33;67.84;5;339.2
843;40;26.04;1;26.04
843;41;63.06;8;504.48
843;45;16.31;5;81.55
843;51;40.15;7;281.05
843;58;26.53;2;53.06
843;66;4.43;9;39.87
843;89;3.3;1;3.3
844;12;9.96;4;39.84
844;43;69.08;6;414.48
844;56;80.16;7;561.12
844;66;1.74;6;10.44
844;86;1.84;8;14.72
844;87;1.01;3;3.03
845;10;117.52;6;705.12
845;35;15.5;2;31.0
845;44;21.2;7;148.4
845;52;38.45;4;153.8
845;71;4.71;8;37.68
845;91;2.23;8;17.84
846;38;25.9;1;25.9
846;41;65.33;8;522.64
846;51;64.43;5;322.15
846;52;52.03;6;312.18
846;61;5.13;7;35.91
846;67;2.02;9;18.18
846;83;1.65;2;3.3
847;6;6.77;8;54.16
847;23;72.2;7;505.4
847;72;2.74;6;16.44
848;61;5.01;5;25.05
849;33;40.59;4;162.36
850;6;8.9;4;35.6
850;22;6.45;8;51.6
850;26;7.89;7;55.23
850;51;70.69;8;565.52
850;63;5.53;3;16.59
850;64;2.38;5;11.9
850;78;1.5;1;1.5
850;88;1.87;9;16.83
850;90;4.23;3;12.69
851;16;81.62;6;489.72
851;28;58.28;8;466.24
851;49;49.8;6;298.8
851;74;5.7;7;39.9
851;83;4.69;6;28.14
852;25;7.47;8;59.76
852;36;53.79;8;430.32
852;59;4.37;8;34.96
852;61;4.33;2;8.66
852;68;3.94;7;27.58
852;69;1.6;6;9.6
852;72;3.83;1;3.83
852;85;1.65;5;8.25
852;89;4.01;8;32.08
853;2;69.2;9;622.8
853;30;41.64;3;124.92
853;42;46.09;5;230.45
853;49;38.01;7;266.07
853;51;55.43;5;277.15
853;61;4.96;6;29.76
854;2;93.65;5;468.25
854;5;7.45;2;14.9
854;22;8.21;5;41.05
854;30;84.28;2;168.56
854;83;1.21;5;6.05
854;88;1.56;3;4.68
854;89;2.2;1;2.2
855;54;71.69;9;645.21
855;87;3.25;7;22.75
856;16;71.38;1;71.38
856;21;7.45;2;14.9
856;34;75.19;7;526.33
856;37;59.96;4;239.84
856;45;27.71;8;221.68
856;73;5.95;6;35.7
856;87;2.17;8;17.36
856;90;4.13;1;4.13
857;15;8.94;4;35.76
857;22;8.11;8;64.88
857;42;44.15;8;353.2
858;9;6.07;3;18.21
858;13;96.43;7;675.01
858;16;98.34;5;491.7
858;23;38.63;8;309.04
858;56;71.61;3;214.83
858;65;1.62;7;11.34
859;29;46.43;8;371.44
859;46;67.21;3;201.63
859;53;71.53;1;71.53
859;59;2.21;7;15.47
859;76;3.79;6;22.74
860;18;9.75;3;29.25
860;24;97.35;9;876.15
860;31;46.95;8;375.6
860;34;67.36;5;336.8
860;60;4.01;2;8.02
860;67;4.91;6;29.46
860;71;4.07;5;20.35
860;83;5.36;3;16.08
861;8;9.37;2;18.74
861;17;88.07;8;704.56
861;29;61.87;9;556.83
861;42;51.75;5;258.75
861;65;5.06;2;10.12
861;68;2.86;6;17.16
861;76;3.09;4;12.36
861;80;1.54;3;4.62
862;7;58.96;6;353.76
862;12;7.41;7;51.87
862;29;56.48;4;225.92
862;51;34.66;8;277.28
862;64;5.62;7;39.34
862;85;5.94;2;11.88
863;7;61.68;3;185.04
863;68;1.18;8;9.44
863;80;3.88;7;27.16
864;6;9.46;6;56.76
864;22;6.27;7;43.89
864;23;45.19;8;361.52
864;28;50.86;5;254.3
864;49;48.05;3;144.15
864;59;2.75;1;2.75
864;72;5.51;7;38.57
865;11;117.65;6;705.9
865;22;6.61;4;26.44
865;23;72.73;8;581.84
865;33;36.94;9;332.46
865;42;66.16;6;396.96
865;53;36.7;3;110.1
865;54;67.94;8;543.52
865;66;1.28;8;10.24
865;67;4.59;5;22.95
865;70;4.67;6;28.02
866;2;95.0;6;570.0
866;37;48.63;9;437.67
866;43;36.87;6;221.22
866;67;4.5;5;22.5
867;46;56.68;7;396.76
867;53;46.41;9;417.69
867;70;3.71;9;33.39
868;1;98.68;7;690.76
868;17;69.66;1;69.66
868;30;56.6;2;113.2
868;50;48.77;4;195.08
868;52;62.75;4;251.0
868;73;2.55;9;22.95
868;82;1.17;6;7.02
868;90;1.29;4;5.16
868;91;3.67;6;22.02
869;6;8.62;1;8.62
869;39;20.06;7;140.42
869;53;60.05;5;300.25
869;73;4.8;8;38.4
870;2;82.38;4;329.52
870;16;80.84;8;646.72
870;19;149.81;1;149.81
870;56;78.81;2;157.62
870;60;3.42;6;20.52
870;68;4.82;3;14.46
870;71;2.9;2;5.8
870;72;5.23;2;10.46
870;77;5.09;5;25.45
871;17;97.82;3;293.46
871;44;29.98;7;209.86
871;46;34.17;6;205.02
871;52;55.52;2;111.04
871;54;57.54;7;402.78
871;61;4.74;2;9.48
871;63;2.06;3;6.18
871;78;2.82;1;2.82
871;85;2.18;5;10.9
871;88;3.59;5;17.95
872;5;8.2;6;49.2
872;12;6.74;2;13.48
872;31;55.24;7;386.68
872;32;33.33;5;166.65
872;50;50.96;6;305.76
872;81;3.24;4;12.96
872;86;4.23;2;8.46
872;87;2.9;5;14.5
873;20;8.51;4;34.04
873;33;72.42;2;144.84
873;41;61.22;4;244.88
873;43;69.87;8;558.96
873;84;4.42;4;17.68
874;40;20.44;5;102.2
874;62;2.78;8;22.24
874;85;2.29;6;13.74
875;32;78.52;8;628.16
875;40;25.25;5;126.25
875;44;19.63;1;19.63
875;53;55.46;1;55.46
875;54;32.13;1;32.13
875;62;1.73;6;10.38
876;39;15.99;7;111.93
876;44;27.3;5;136.5
877;1;70.15;9;631.35
877;4;103.72;9;933.48
877;38;18.84;6;113.04
877;56;33.6;5;168.0
877;57;25.18;3;75.54
877;65;4.64;5;23.2
877;69;1.79;3;5.37
877;82;3.86;8;30.88
878;18;8.4;7;58.8
878;66;5.54;3;16.62
879;1;74.46;9;670.14
880;47;40.92;8;327.36
880;59;2.81;1;2.81
881;2;78.83;8;630.64
881;25;9.86;1;9.86
881;33;61.75;7;432.25
881;38;29.28;3;87.84
881;44;27.9;3;83.7
881;74;3.26;2;6.52
881;89;1.77;6;10.62
882;46;46.6;8;372.8
882;69;5.55;7;38.85
882;78;1.66;3;4.98
882;80;1.5;7;10.5
883;13;97.8;9;880.2
883;27;104.05;2;208.1
883;29;31.29;7;219.03
883;91;3.55;7;24.85
884;21;6.91;3;20.73
884;45;20.21;1;20.21
884;49;57.52;5;287.6
884;56;59.25;7;414.75
884;60;5.75;5;28.75
884;73;3.69;4;14.76
884;79;4.11;8;32.88
884;89;4.17;8;33.36
885;9;6.3;1;6.3
885;15;8.1;1;8.1
885;41;34.22;3;102.66
886;1;84.04;5;420.2
886;40;18.39;4;73.56
886;48;37.52;1;37.52
886;69;1.72;4;6.88
886;80;4.02;9;36.18
886;87;4.89;9;44.01
887;8;6.37;2;12.74
887;9;9.32;2;18.64
887;78;1.92;7;13.44
888;69;1.63;1;1.63
888;77;1.94;3;5.82
889;26;8.56;3;25.68
889;37;42.83;8;342.64
889;60;3.08;2;6.16
889;74;4.07;3;12.21
890;55;52.77;4;211.08
890;62;1.82;5;9.1
891;3;172.27;2;344.54
891;13;145.03;5;725.15
891;35;22.51;2;45.02
892;6;6.0;4;24.0
892;8;6.6;1;6.6
892;12;9.08;2;18.16
892;56;33.03;8;264.24
892;58;26.62;5;133.1
892;73;2.19;3;6.57
892;76;4.85;6;29.1
892;78;3.6;7;25.2
892;86;1.59;4;6.36
893;3;169.97;8;1359.76
893;10;119.64;8;957.12
893;14;179.89;1;179.89
893;58;28.25;8;226.0
893;75;2.48;7;17.36
893;86;1.26;1;1.26
894;11;177.92;2;355.84
894;12;9.72;5;48.6
894;28;53.32;6;319.92
894;35;29.81;7;208.67
894;37;51.2;7;358.4
894;83;4.24;6;25.44
895;14;113.2;1;113.2
895;20;9.45;4;37.8
896;3;99.69;1;99.69
896;29;64.3;4;257.2
896;60;3.23;8;25.84
896;63;5.48;9;49.32
896;85;2.49;4;9.96
897;6;7.35;7;51.45
897;36;30.52;7;213.64
897;50;37.03;3;111.09
898;7;51.21;1;51.21
898;17;74.12;5;370.6
898;18;9.27;9;83.43
898;24;53.51;1;53.51
898;33;62.01;3;186.03
898;36;68.82;3;206.46
898;51;63.48;3;190.44
898;61;2.61;7;18.27
898;83;3.58;7;25.06
899;23;95.11;9;855.99
900;47;49.74;9;447.66
900;58;29.75;5;148.75
900;63;1.24;2;2.48
900;66;1.26;1;1.26
900;69;3.28;8;26.24
900;71;5.36;6;32.16
900;83;5.23;3;15.69
900;85;3.05;4;12.2
901;52;44.45;1;44.45
902;28;33.73;5;168.65
903;24;84.42;1;84.42
903;33;39.54;8;316.32
903;52;60.42;5;302.1
903;57;20.83;5;104.15
903;68;5.58;5;27.9
903;71;2.66;7;18.62
903;76;4.98;3;14.94
903;80;5.52;5;27.6
904;20;9.95;9;89.55
904;24;53.6;9;482.4
904;26;8.56;9;77.04
904;38;27.38;7;191.66
904;43;46.95;1;46.95
904;56;32.81;5;164.05
904;87;1.58;3;4.74
905;28;71.72;6;430.32
905;30;71.15;2;142.3
905;36;78.98;3;236.94
905;43;35.39;1;35.39
905;80;5.79;5;28.95
905;81;2.98;7;20.86
906;2;77.29;7;541.03
906;5;8.69;3;26.07
906;7;69.01;6;414.06
906;12;6.76;2;13.52
906;18;7.01;4;28.04
906;19;147.36;1;147.36
906;22;7.33;7;51.31
906;61;3.43;1;3.43
906;62;1.42;6;8.52
906;79;3.69;4;14.76
907;6;6.78;7;47.46
907;10;116.89;5;584.45
907;17;87.83;6;526.98
907;28;73.22;9;658.98
907;40;23.41;4;93.64
907;46;73.98;6;443.88
907;59;3.99;6;23.94
907;83;1.65;1;1.65
908;52;68.11;8;544.88
908;60;4.51;8;36.08
908;70;2.86;9;25.74
909;51;64.63;4;258.52
909;73;3.35;9;30.15
910;4;159.54;1;159.54
910;7;52.59;9;473.31
910;10;102.96;3;308.88
910;19;146.55;5;732.75
910;42;55.89;7;391.23
910;65;5.85;8;46.8
910;77;3.26;2;6.52
911;18;9.84;1;9.84
911;21;7.26;2;14.52
911;38;21.64;1;21.64
911;50;59.01;2;118.02
911;77;3.81;8;30.48
911;88;4.68;2;9.36
912;24;78.74;7;551.18
912;26;9.76;7;68.32
913;1;71.49;9;643.41
913;4;150.44;6;902.64
913;16;70.12;9;631.08
913;24;81.9;4;327.6
913;33;74.76;7;523.32
913;38;22.24;9;200.16
913;55;80.17;9;721.53
913;59;4.11;8;32.88
913;67;4.73;8;37.84
913;79;1.88;7;13.16
914;8;7.04;4;28.16
914;28;54.78;7;383.46
914;33;38.15;1;38.15
914;34;32.03;7;224.21
914;35;21.18;8;169.44
914;68;4.32;4;17.28
914;71;1.21;8;9.68
914;86;1.59;6;9.54
915;13;159.87;1;159.87
915;23;49.49;4;197.96
915;31;31.66;8;253.28
915;85;5.85;4;23.4
915;87;5.23;9;47.07
915;91;3.86;5;19.3
916;9;7.74;8;61.92
916;28;74.81;3;224.43
916;34;62.91;9;566.19
916;74;5.24;9;47.16
916;82;3.32;8;26.56
917;19;153.73;9;1383.57
917;26;9.87;8;78.96
917;29;66.74;7;467.18
917;31;33.91;6;203.46
917;48;30.88;5;154.4
917;61;5.64;8;45.12
917;68;5.42;2;10.84
917;71;4.41;1;4.41
917;83;3.86;8;30.88
917;91;3.27;2;6.54
918;72;5.37;2;10.74
918;75;1.25;1;1.25
918;82;2.47;4;9.88
918;86;2.1;7;14.7
918;91;1.29;2;2.58
919;47;68.57;4;274.28
919;77;3.88;2;7.76
920;5;6.77;8;54.16
920;19;123.53;8;988.24
920;30;69.72;6;418.32
920;45;26.82;4;107.28
920;47;73.21;1;73.21
920;50;54.38;8;435.04
920;89;4.1;3;12.3
921;10;114.83;3;344.49
921;48;65.46;9;589.14
921;75;3.48;2;6.96
922;9;6.96;7;48.72
922;12;7.11;3;21.33
922;23;89.43;4;357.72
922;38;17.02;2;34.04
922;54;69.33;9;623.97
922;60;2.73;4;10.92
922;63;2.63;7;18.41
922;74;1.06;3;3.18
922;82;4.32;6;25.92
923;17;74.07;6;444.42
923;21;9.44;4;37.76
923;24;89.78;3;269.34
923;63;1.77;7;12.39
923;67;1.14;9;10.26
924;12;6.46;6;38.76
924;20;9.07;2;18.14
924;22;9.45;7;66.15
924;28;57.36;9;516.24
924;51;38.25;9;344.25
924;89;1.44;4;5.76
925;22;8.25;7;57.75
926;9;7.79;5;38.95
926;13;92.25;8;738.0
926;14;135.23;9;1217.07
926;39;27.53;4;110.12
926;48;75.89;1;75.89
926;55;84.61;1;84.61
926;69;4.9;9;44.1
927;4;120.71;1;120.71
927;7;38.79;7;271.53
927;12;9.79;3;29.37
927;37;51.85;6;311.1
927;46;52.1;4;208.4
928;5;9.91;3;29.73
928;15;6.54;3;19.62
928;58;23.56;5;117.8
928;61;5.8;8;46.4
928;64;1.31;5;6.55
928;67;4.37;2;8.74
928;73;1.83;7;12.81
928;74;4.42;8;35.36
929;1;54.18;8;433.44
929;13;137.16;1;137.16
929;23;73.03;9;657.27
929;25;9.71;9;87.39
929;30;83.77;6;502.62
929;67;4.11;5;20.55
929;69;3.44;8;27.52
929;86;5.33;3;15.99
930;3;154.87;9;1393.83
930;19;122.06;6;732.36
930;24;72.74;8;581.92
930;46;32.2;1;32.2
930;49;48.3;2;96.6
930;56;51.47;5;257.35
930;60;4.17;4;16.68
930;67;4.63;8;37.04
930;70;2.6;7;18.2
930;91;4.75;2;9.5
931;10;108.6;4;434.4
931;24;54.49;3;163.47
931;29;54.95;4;219.8
931;35;23.52;4;94.08
931;43;67.67;7;473.69
931;55;54.13;9;487.17
931;58;27.06;8;216.48
931;64;3.37;4;13.48
932;11;90.52;9;814.68
932;39;27.47;6;164.82
932;59;5.02;4;20.08
932;66;5.01;7;35.07
932;76;5.48;9;49.32
932;84;5.61;2;11.22
932;86;1.87;8;14.96
933;20;8.03;6;48.18
933;28;52.48;1;52.48
933;34;44.18;6;265.08
933;40;16.15;3;48.45
933;52;70.85;2;141.7
933;53;62.59;9;563.31
933;63;4.01;2;8.02
933;83;1.28;3;3.84
933;85;1.08;9;9.72
933;86;4.8;3;14.4
934;25;9.26;2;18.52
934;75;2.55;5;12.75
935;13;104.69;3;314.07
935;14;150.48;5;752.4
935;25;9.65;8;77.2
935;28;54.28;7;379.96
935;30;65.38;6;392.28
935;39;15.02;2;30.04
935;74;2.14;7;14.98
935;80;4.57;2;9.14
935;86;4.06;5;20.3
936;7;87.73;3;263.19
936;19;126.82;7;887.74
936;22;7.82;3;23.46
936;32;73.82;7;516.74
936;66;1.98;3;5.94
936;68;4.02;8;32.16
936;72;2.93;2;5.86
937;33;40.68;3;122.04
937;64;3.96;3;11.88
937;69;4.14;9;37.26
938;24;49.38;9;444.42
938;32;68.73;8;549.84
938;42;48.03;4;192.12
938;46;55.83;3;167.49
938;57;15.61;5;78.05
938;60;4.09;7;28.63
938;73;2.32;2;4.64
938;76;5.45;7;38.15
939;13;173.85;1;173.85
939;16;75.71;4;302.84
939;19;149.9;1;149.9
939;28;73.95;1;73.95
939;40;17.04;3;51.12
939;49;75.71;9;681.39
939;63;4.83;7;33.81
939;83;3.64;3;10.92
940;1;56.33;4;225.32
940;13;146.76;2;293.52
940;47;50.94;6;305.64
940;61;1.03;8;8.24
940;81;5.51;9;49.59
941;63;2.76;7;19.32
941;81;3.42;6;20.52
941;91;4.82;8;38.56
942;7;45.27;4;181.08
942;90;5.48;4;21.92
943;30;45.71;1;45.71
943;76;4.49;7;31.43
944;44;25.21;5;126.05
945;3;129.47;1;129.47
945;28;65.12;3;195.36
945;32;80.77;2;161.54
945;43;58.55;8;468.4
945;45;15.33;6;91.98
945;58;20.11;7;140.77
945;64;2.65;6;15.9
945;66;4.8;8;38.4
945;70;3.37;7;23.59
945;78;5.64;7;39.48
946;13;101.62;3;304.86
946;36;43.37;7;303.59
946;39;18.56;6;111.36
947;2;99.28;8;794.24
947;27;108.32;2;216.64
947;44;19.19;1;19.19
947;56;41.64;6;249.84
947;57;27.53;5;137.65
947;60;4.45;9;40.05
947;83;5.45;8;43.6
948;5;9.68;6;58.08
948;17;96.19;8;769.52
948;28;69.37;6;416.22
948;52;44.97;7;314.79
948;75;5.77;8;46.16
949;9;8.41;1;8.41
949;14;119.39;5;596.95
949;17;88.04;2;176.08
949;66;4.91;8;39.28
950;6;7.86;1;7.86
950;10;109.19;5;545.95
950;11;177.85;1;177.85
950;12;9.01;4;36.04
950;47;31.05;9;279.45
950;78;1.47;8;11.76
950;79;3.66;9;32.94
950;84;2.92;8;23.36
951;5;8.18;9;73.62
951;6;8.16;3;24.48
951;12;9.8;5;49.0
951;24;96.24;5;481.2
951;28;31.54;9;283.86
951;61;5.54;1;5.54
951;86;1.87;8;14.96
951;90;5.03;4;20.12
952;34;41.63;6;249.78
952;40;20.59;9;185.31
952;50;41.11;2;82.22
952;80;3.8;3;11.4
