CODIGO_VENDA;DATA_VENDA;CODIGO_CLIENTE;CODIGO_VENDEDOR;CODIGO_LOJA;FORMA_PAGAMENTO;TIPO_PAGAMENTO;VALOR_FINAL
879;2018-12-08 13:36:52;1141;28;2;4.0;A VISTA;670.14
8147;2018-12-08 14:02:50;380;28;3;1.0;A VISTA;1813.18
14231;2018-12-08 14:20:46;545;26;4;3.0;A VISTA;1838.3700000000001
8360;2018-12-08 16:32:47;575;37;4;4.0;A VISTA;629.62
12111;2018-12-08 17:21:44;627;11;4;2.0;A VISTA;1127.2
3096;2018-12-08 19:12:49;396;6;1;3.0;A VISTA;482.16999999999996
2484;2018-12-09 03:21:54;77;6;1;1.0;A VISTA;797.48
13120;2018-12-09 11:00:23;923;32;4;1.0;A VISTA;2429.32
4349;2018-12-09 11:41:26;797;39;2;4.0;A VISTA;1482.1399999999999
10104;2018-12-09 11:42:00;1129;35;2;3.0;A VISTA;332.39000000000004
14718;2018-12-09 13:24:35;1264;17;4;4.0;A VISTA;10.96
8438;2018-12-09 14:04:12;1100;23;4;4.0;A VISTA;1297.5700000000002
14298;2018-12-09 14:40:06;1060;30;2;2.0;A VISTA;991.73
6794;2018-12-09 14:42:56;145;36;2;3.0;A VISTA;705.02
12284;2018-12-09 20:15:31;88;4;1;3.0;A VISTA;1545.6399999999999
1795;2018-12-10 09:44:31;1089;21;1;3.0;A VISTA;948.2
1051;2018-12-10 10:47:20;1064;2;1;1.0;A VISTA;248.85000000000002
10642;2018-12-10 12:19:30;1046;17;4;1.0;A VISTA;1271.47
14894;2018-12-10 14:26:37;529;14;3;2.0;A VISTA;411.05
4743;2018-12-10 15:06:01;583;39;3;3.0;A VISTA;822.94
6139;2018-12-10 16:43:47;409;1;1;4.0;A VISTA;2144.32
14843;2018-12-11 12:29:46;1023;25;2;2.0;A VISTA;833.7900000000001
12892;2018-12-11 12:30:40;1179;33;1;3.0;A VISTA;1079.33
9252;2018-12-11 12:44:42;1192;10;2;4.0;A VISTA;2143.81
5888;2018-12-11 13:50:17;202;37;4;3.0;A VISTA;198.72
5052;2018-12-11 15:47:56;699;34;2;2.0;A VISTA;436.54
14511;2018-12-11 21:57:40;212;33;1;2.0;A VISTA;585.71
177;2018-12-12 10:38:01;1221;3;4;4.0;A VISTA;52.17
10534;2018-12-12 11:19:29;61;29;3;2.0;A VISTA;27.15
11812;2018-12-12 11:40:17;661;27;3;1.0;A VISTA;2270.2799999999997
3955;2018-12-12 12:48:15;291;29;1;3.0;A VISTA;992.8599999999999
499;2018-12-12 13:36:35;582;10;2;1.0;A VISTA;378.90999999999997
8931;2018-12-12 16:08:12;403;18;2;2.0;A VISTA;1791.34
7969;2018-12-12 16:41:17;1335;32;2;2.0;A VISTA;1071.69
8952;2018-12-13 09:55:27;550;27;2;3.0;A VISTA;1544.81
6603;2018-12-13 13:06:11;204;27;2;1.0;A VISTA;18.21
10992;2018-12-13 16:32:42;1217;16;1;1.0;A VISTA;658.17
10552;2018-12-14 14:40:47;409;4;4;2.0;A VISTA;67.26
4849;2018-12-14 16:38:22;563;18;3;4.0;A VISTA;699.09
9836;2018-12-14 17:16:02;499;34;1;4.0;A VISTA;1677.53
4603;2018-12-14 17:49:26;1002;15;3;4.0;A VISTA;1614.95
888;2018-12-14 23:58:51;1182;1;1;3.0;A VISTA;7.45
892;2018-12-15 10:02:54;307;21;2;3.0;A VISTA;513.33
9223;2018-12-15 10:21:05;788;32;2;2.0;A VISTA;727.57
327;2018-12-15 11:32:48;31;6;3;2.0;A VISTA;16.91
3588;2018-12-15 15:44:17;515;9;3;3.0;A VISTA;1647.48
4358;2018-12-16 13:14:21;1382;35;1;3.0;A VISTA;1007.48
1219;2018-12-16 13:27:54;678;34;2;3.0;A VISTA;1820.2099999999998
108;2018-12-16 14:07:48;1389;37;4;1.0;A VISTA;1529.1
13833;2018-12-16 14:10:43;1162;30;2;3.0;A VISTA;648.0799999999999
1401;2018-12-16 14:34:57;1007;37;4;3.0;A VISTA;819.14
6445;2018-12-16 15:46:15;1302;11;2;4.0;A VISTA;169.83
12267;2018-12-16 16:22:08;650;26;3;1.0;A VISTA;535.74
772;2018-12-17 10:54:54;864;35;4;4.0;A VISTA;2037.98
5824;2018-12-17 15:24:31;780;35;1;2.0;A VISTA;244.35
8829;2018-12-18 02:35:12;446;5;1;2.0;A VISTA;34.81
8518;2018-12-18 10:04:08;1284;15;3;2.0;A VISTA;93.26
6951;2018-12-18 10:06:07;1003;13;4;3.0;A VISTA;1008.23
8988;2018-12-18 10:08:44;49;9;2;1.0;A VISTA;1442.65
665;2018-12-18 15:53:31;1035;4;2;2.0;A VISTA;1406.83
13296;2018-12-19 11:57:42;722;23;2;2.0;A VISTA;7.95
7256;2018-12-19 17:08:03;215;28;4;4.0;A VISTA;2178.7400000000002
10134;2018-12-20 08:34:20;35;31;1;2.0;A VISTA;1956.4599999999998
9735;2018-12-20 09:14:38;408;29;1;1.0;A VISTA;56.96
10098;2018-12-20 12:35:17;653;38;4;4.0;A VISTA;1633.3400000000001
7155;2018-12-20 12:49:24;392;28;4;3.0;A VISTA;394.91
154;2018-12-20 13:11:00;998;16;4;1.0;A VISTA;1239.36
13822;2018-12-20 17:02:30;728;6;4;1.0;A VISTA;1228.8
13476;2018-12-20 19:42:42;164;14;1;1.0;A VISTA;586.78
3261;2018-12-21 07:40:22;184;12;1;3.0;A VISTA;1042.33
10667;2018-12-21 08:17:35;468;18;1;2.0;A VISTA;1055.5500000000002
6874;2018-12-21 10:20:04;369;1;3;3.0;A VISTA;698.48
4299;2018-12-21 14:01:48;743;31;4;1.0;A VISTA;1344.55
6188;2018-12-21 14:11:58;862;29;3;4.0;A VISTA;374.07
10703;2018-12-22 06:24:42;540;10;1;1.0;A VISTA;996.37
3679;2018-12-22 13:46:24;52;7;4;3.0;A VISTA;1114.59
1341;2018-12-22 16:08:29;594;12;4;2.0;A VISTA;1757.3500000000001
13835;2018-12-22 20:26:34;1375;6;1;4.0;A VISTA;2496.1800000000003
6560;2018-12-23 10:28:02;755;28;2;4.0;A VISTA;1284.78
10319;2018-12-23 11:55:57;299;29;4;1.0;A VISTA;504.84000000000003
188;2018-12-23 12:02:44;467;29;4;2.0;A VISTA;1692.39
1182;2018-12-23 14:05:13;490;13;3;4.0;A VISTA;1395.9899999999998
6134;2018-12-24 09:03:45;249;12;2;3.0;A VISTA;933.14
11729;2018-12-24 09:43:42;1393;18;3;3.0;A VISTA;1264.03
14405;2018-12-24 10:29:40;450;37;4;1.0;A VISTA;240.60999999999999
4947;2018-12-24 11:05:49;709;28;3;2.0;A VISTA;977.1199999999999
8369;2018-12-24 14:51:39;601;31;3;2.0;A VISTA;362.64
1196;2018-12-24 15:52:13;233;33;3;4.0;A VISTA;9.58
1745;2018-12-24 17:43:29;372;1;4;1.0;A VISTA;1020.9000000000001
11995;2018-12-25 10:10:44;445;29;3;2.0;A VISTA;525.18
6664;2018-12-25 12:18:51;1112;37;2;2.0;A VISTA;1076.72
11947;2018-12-25 16:47:07;545;15;3;1.0;A VISTA;62.790000000000006
13351;2018-12-26 04:06:08;1241;26;1;4.0;A VISTA;695.0300000000001
4122;2018-12-26 09:02:00;163;11;4;1.0;A VISTA;937.6700000000001
3523;2018-12-26 10:21:56;177;37;1;4.0;A VISTA;1574.3300000000002
10444;2018-12-26 14:20:51;46;27;2;1.0;A VISTA;1585.39
4752;2018-12-26 19:01:22;753;2;1;3.0;A VISTA;437.70000000000005
297;2018-12-27 10:04:42;1072;30;2;3.0;A VISTA;1511.63
5303;2018-12-27 10:25:21;207;11;2;1.0;A VISTA;2681.04
10551;2018-12-27 13:45:30;265;31;3;2.0;A VISTA;1140.43
990;2018-12-27 15:58:42;47;10;4;1.0;A VISTA;884.02
2299;2018-12-27 18:12:44;665;36;1;4.0;A VISTA;648.09
13633;2018-12-28 10:31:48;78;18;2;1.0;A VISTA;864.93
3200;2018-12-28 10:58:02;928;35;2;4.0;A VISTA;208.71
887;2018-12-28 12:35:21;1205;12;2;4.0;A VISTA;44.82
14932;2018-12-28 13:13:37;962;4;4;1.0;A VISTA;1530.5800000000002
3479;2018-12-28 14:44:49;734;24;1;1.0;A VISTA;2252.01
8529;2018-12-28 16:08:22;1330;18;3;3.0;A VISTA;727.76
11555;2018-12-28 16:09:31;878;39;4;3.0;A VISTA;2358.57
4292;2018-12-29 00:36:06;600;29;1;3.0;A VISTA;2.07
2778;2018-12-29 01:53:35;354;3;1;2.0;A VISTA;2137.44
2274;2018-12-29 09:49:08;835;24;2;4.0;A VISTA;637.45
3107;2018-12-29 12:01:04;190;23;2;4.0;A VISTA;1624.41
14402;2018-12-29 12:44:48;1335;34;1;4.0;A VISTA;12.0
12528;2018-12-29 21:19:32;1383;8;1;4.0;A VISTA;530.7
5189;2018-12-30 09:36:35;1212;39;2;2.0;A VISTA;1935.72
8311;2018-12-30 10:58:20;216;6;3;3.0;A VISTA;1165.8600000000001
9881;2018-12-30 11:30:55;176;30;3;1.0;A VISTA;2309.3
9693;2018-12-30 21:43:54;1293;26;1;3.0;A VISTA;71.28999999999999
12265;2018-12-31 04:09:16;331;1;1;3.0;A VISTA;2862.35
54;2018-12-31 07:48:38;956;29;1;1.0;A VISTA;162.45000000000002
9322;2018-12-31 10:23:29;353;21;4;1.0;A VISTA;842.92
7588;2018-12-31 15:02:20;1196;27;4;2.0;A VISTA;1655.1599999999999
9269;2018-12-31 15:45:10;453;22;2;4.0;A VISTA;309.52
528;2018-12-31 16:46:24;1182;9;3;2.0;A VISTA;2991.32
14287;2018-12-31 17:08:57;1233;3;4;4.0;A VISTA;2151.42
6101;2018-12-31 18:18:04;241;7;1;1.0;A VISTA;54.64
8441;2019-01-01 05:20:51;1263;7;1;1.0;A VISTA;45.9
6296;2019-01-01 11:10:30;223;32;2;2.0;A VISTA;958.76
8651;2019-01-01 15:26:07;1095;38;3;1.0;A VISTA;2510.95
2136;2019-01-01 16:20:19;285;21;2;2.0;A VISTA;474.86
3672;2019-01-02 08:58:08;535;1;1;3.0;A VISTA;6.91
2433;2019-01-02 09:53:30;259;4;3;2.0;A VISTA;550.1999999999999
811;2019-01-02 11:15:40;945;10;4;4.0;A VISTA;71.12
4123;2019-01-02 12:01:15;800;33;4;3.0;A VISTA;457.19
10971;2019-01-02 15:05:28;253;28;2;3.0;A VISTA;1787.01
3276;2019-01-02 16:27:05;116;13;2;3.0;A VISTA;427.93
9155;2019-01-02 22:37:32;824;1;1;1.0;A VISTA;433.12
1672;2019-01-03 09:35:00;1398;26;4;4.0;A VISTA;2435.6299999999997
9104;2019-01-03 09:56:17;456;6;2;4.0;A VISTA;1007.7900000000001
3657;2019-01-03 10:05:55;243;31;3;4.0;A VISTA;1694.6
4571;2019-01-03 10:58:21;623;37;3;3.0;A VISTA;43.3
10717;2019-01-03 11:54:41;837;17;3;4.0;A VISTA;1478.21
11647;2019-01-03 15:08:36;355;9;4;4.0;A VISTA;823.5699999999999
7546;2019-01-03 16:08:09;317;20;4;4.0;A VISTA;1157.18
13409;2019-01-03 16:34:19;666;6;4;4.0;A VISTA;457.4
11920;2019-01-03 16:40:16;669;20;1;2.0;A VISTA;3184.96
2169;2019-01-04 09:02:00;1313;26;2;2.0;A VISTA;2138.52
11711;2019-01-04 09:17:07;1111;29;4;3.0;A VISTA;1054.3700000000001
12608;2019-01-04 09:27:04;1356;1;4;4.0;A VISTA;966.58
4193;2019-01-04 11:50:13;752;31;3;4.0;A VISTA;587.2
10288;2019-01-04 12:27:18;630;39;1;3.0;A VISTA;957.34
8948;2019-01-04 13:36:33;541;33;4;2.0;A VISTA;231.36
10832;2019-01-04 14:12:11;367;12;2;1.0;A VISTA;929.52
12182;2019-01-04 19:23:53;455;37;1;3.0;A VISTA;1046.1399999999999
10512;2019-01-04 20:07:04;306;19;1;1.0;A VISTA;118.85
1521;2019-01-05 07:00:52;148;30;1;4.0;A VISTA;291.78
9077;2019-01-05 11:26:50;1085;36;2;3.0;A VISTA;667.91
3514;2019-01-05 12:32:41;304;4;4;3.0;A VISTA;313.52
3622;2019-01-05 12:46:09;574;38;3;1.0;A VISTA;1505.47
6816;2019-01-05 12:50:54;713;1;3;3.0;A VISTA;560.56
437;2019-01-05 16:05:00;798;22;2;2.0;A VISTA;232.88
855;2019-01-05 16:16:43;1107;26;2;2.0;A VISTA;667.96
3725;2019-01-06 09:48:37;1199;7;3;3.0;A VISTA;435.13
10219;2019-01-06 11:10:57;1033;30;2;2.0;A VISTA;2175.98
11454;2019-01-06 14:53:19;1311;35;2;1.0;A VISTA;749.3599999999999
8590;2019-01-06 15:48:53;1223;34;4;4.0;A VISTA;710.71
7149;2019-01-06 15:49:42;846;29;3;2.0;A VISTA;1290.69
7326;2019-01-06 17:14:11;1069;30;3;2.0;A VISTA;28.83
11335;2019-01-06 17:25:02;126;38;2;2.0;A VISTA;620.53
323;2019-01-06 17:29:35;1064;21;3;2.0;A VISTA;183.17999999999998
9692;2019-01-07 09:31:42;332;36;2;4.0;A VISTA;2547.52
5836;2019-01-07 11:07:26;839;9;4;4.0;A VISTA;1236.71
13507;2019-01-07 11:16:33;674;7;3;3.0;A VISTA;1344.1999999999998
5444;2019-01-07 11:48:24;981;15;2;1.0;A VISTA;114.51
9310;2019-01-07 12:10:07;1110;30;1;4.0;A VISTA;846.36
13627;2019-01-07 13:14:21;97;27;2;4.0;A VISTA;863.1099999999999
3525;2019-01-07 16:15:52;761;24;2;4.0;A VISTA;745.01
6858;2019-01-07 17:21:02;1317;5;2;3.0;A VISTA;583.54
1268;2019-01-08 00:04:49;508;16;1;2.0;A VISTA;156.66
7231;2019-01-08 09:14:40;939;21;2;3.0;A VISTA;772.24
41;2019-01-08 09:40:22;491;39;3;1.0;A VISTA;109.89
6037;2019-01-08 12:42:00;932;14;1;3.0;A VISTA;99.07
10352;2019-01-08 13:00:06;1062;9;3;3.0;A VISTA;1080.34
9750;2019-01-08 14:12:36;323;25;3;1.0;A VISTA;1299.98
5153;2019-01-08 14:17:26;520;22;2;3.0;A VISTA;191.93
12603;2019-01-08 15:19:17;347;17;4;2.0;A VISTA;693.4399999999999
8444;2019-01-09 15:12:09;139;4;2;3.0;A VISTA;876.1
3850;2019-01-09 16:30:56;1;22;2;3.0;A VISTA;322.0
5482;2019-01-10 09:21:27;1352;19;3;3.0;A VISTA;70.28999999999999
3488;2019-01-10 09:46:32;775;15;3;2.0;A VISTA;457.87
3656;2019-01-11 01:43:49;1127;25;1;2.0;A VISTA;1934.9499999999998
2011;2019-01-11 14:35:36;1369;7;3;4.0;A VISTA;2586.73
1145;2019-01-11 15:20:56;402;17;3;4.0;A VISTA;1896.8
4316;2019-01-11 15:36:47;1266;15;3;2.0;A VISTA;1768.37
14131;2019-01-11 17:06:39;1332;33;1;4.0;A VISTA;413.54
10707;2019-01-11 17:58:56;1002;11;3;4.0;A VISTA;2223.24
2543;2019-01-12 12:53:20;512;14;3;2.0;A VISTA;415.46
12566;2019-01-12 14:54:00;918;32;4;1.0;A VISTA;413.69000000000005
12850;2019-01-12 23:34:04;1012;13;1;1.0;A VISTA;619.14
8597;2019-01-13 01:47:09;1039;9;1;2.0;A VISTA;328.77000000000004
6409;2019-01-13 03:21:21;669;24;1;4.0;A VISTA;858.87
10748;2019-01-13 10:24:42;1361;27;4;3.0;A VISTA;528.0
2901;2019-01-13 11:34:26;452;10;2;3.0;A VISTA;868.92
5434;2019-01-13 12:42:30;336;26;3;3.0;A VISTA;1.53
7860;2019-01-13 12:48:37;576;36;3;4.0;A VISTA;1791.6599999999999
10261;2019-01-13 13:42:37;910;32;4;1.0;A VISTA;704.76
3844;2019-01-13 16:35:56;857;28;3;2.0;A VISTA;668.27
6056;2019-01-13 17:48:55;200;23;3;4.0;A VISTA;911.9100000000001
1956;2019-01-14 04:20:48;1028;30;1;3.0;A VISTA;1879.8500000000001
3382;2019-01-14 12:27:23;267;3;2;3.0;A VISTA;1073.27
13918;2019-01-14 14:02:34;1171;18;3;1.0;A VISTA;526.47
10101;2019-01-14 14:25:39;863;1;4;2.0;A VISTA;573.27
14724;2019-01-14 16:27:19;596;37;3;1.0;A VISTA;1615.97
10720;2019-01-14 18:05:25;1065;34;1;3.0;A VISTA;2836.59
13325;2019-01-14 21:03:44;169;4;1;4.0;A VISTA;1298.55
13211;2019-01-15 15:08:28;322;11;4;3.0;A VISTA;1077.3600000000001
252;2019-01-15 22:03:56;929;6;1;2.0;A VISTA;1611.25
8018;2019-01-16 15:04:08;876;1;4;4.0;A VISTA;1043.8500000000001
6582;2019-01-16 16:22:28;581;8;4;4.0;A VISTA;445.44
10009;2019-01-16 16:33:53;8;34;4;2.0;A VISTA;35.4
13500;2019-01-16 20:14:16;1302;33;1;3.0;A VISTA;1887.8600000000001
14240;2019-01-17 09:22:23;17;20;2;4.0;A VISTA;363.59000000000003
7218;2019-01-17 10:07:27;21;15;1;4.0;A VISTA;1311.51
7739;2019-01-17 10:19:26;680;36;4;1.0;A VISTA;1579.09
2405;2019-01-17 11:09:38;926;21;2;4.0;A VISTA;793.62
7868;2019-01-17 13:15:50;1153;4;4;1.0;A VISTA;222.25
3383;2019-01-17 14:21:46;791;26;2;4.0;A VISTA;584.48
2659;2019-01-17 19:09:34;672;28;1;1.0;A VISTA;631.98
13310;2019-01-17 19:46:49;61;35;1;2.0;A VISTA;819.48
8923;2019-01-18 07:33:38;327;26;1;3.0;A VISTA;30.28
6396;2019-01-18 11:13:21;1059;25;1;4.0;A VISTA;1728.7399999999998
8362;2019-01-18 11:35:34;922;13;3;4.0;A VISTA;2352.59
5940;2019-01-18 13:42:35;1344;33;2;1.0;A VISTA;765.1800000000001
6897;2019-01-18 16:45:36;1137;36;2;1.0;A VISTA;1176.06
11874;2019-01-19 10:25:20;551;34;2;3.0;A VISTA;2070.6099999999997
1975;2019-01-19 10:55:11;1343;4;2;4.0;A VISTA;396.8
9897;2019-01-19 12:09:53;1166;18;4;3.0;A VISTA;2910.37
7699;2019-01-19 13:15:39;938;24;2;1.0;A VISTA;453.41
10786;2019-01-19 15:21:27;309;37;4;3.0;A VISTA;441.64
10839;2019-01-19 17:23:19;1268;34;4;4.0;A VISTA;859.87
14339;2019-01-19 18:19:07;779;38;1;2.0;A VISTA;378.4
2983;2019-01-19 22:17:48;775;5;1;2.0;A VISTA;278.37
13460;2019-01-20 09:02:59;686;11;1;3.0;A VISTA;677.77
4429;2019-01-20 10:05:05;187;36;3;4.0;A VISTA;606.9300000000001
13059;2019-01-20 10:17:22;1030;23;2;3.0;A VISTA;2963.46
10685;2019-01-20 10:32:18;1376;16;4;1.0;A VISTA;659.64
12620;2019-01-20 10:34:09;1106;8;2;1.0;A VISTA;1573.67
13606;2019-01-20 10:37:22;1392;17;4;4.0;A VISTA;1570.44
11040;2019-01-20 10:48:08;1045;1;4;3.0;A VISTA;1080.94
13063;2019-01-20 10:50:46;970;10;3;3.0;A VISTA;783.71
8602;2019-01-20 13:02:13;185;13;4;1.0;A VISTA;1044.66
857;2019-01-20 17:54:28;909;17;4;2.0;A VISTA;453.84
7034;2019-01-21 04:58:33;444;32;1;1.0;A VISTA;92.4
14170;2019-01-21 09:23:39;1310;31;3;2.0;A VISTA;179.92000000000002
11561;2019-01-21 09:30:50;978;3;2;2.0;A VISTA;819.3800000000001
1262;2019-01-21 10:08:19;223;19;3;3.0;A VISTA;701.49
10825;2019-01-21 11:19:13;285;28;2;4.0;A VISTA;494.14
3015;2019-01-21 12:24:29;162;14;1;3.0;A VISTA;1275.17
8049;2019-01-21 12:34:33;1071;4;4;3.0;A VISTA;595.03
12878;2019-01-21 13:03:03;324;9;4;1.0;A VISTA;876.5
6571;2019-01-21 13:04:32;894;25;4;1.0;A VISTA;725.4200000000001
397;2019-01-21 14:42:04;768;33;3;1.0;A VISTA;350.67999999999995
7465;2019-01-21 15:28:06;379;16;2;4.0;A VISTA;127.11
4770;2019-01-21 16:35:06;1039;31;4;3.0;A VISTA;718.27
6013;2019-01-22 10:17:33;436;14;3;2.0;A VISTA;1380.3400000000001
8050;2019-01-22 10:30:39;590;37;4;3.0;A VISTA;986.59
11170;2019-01-22 15:50:14;1088;30;3;1.0;A VISTA;143.73
13691;2019-01-22 16:29:26;1146;35;4;2.0;A VISTA;181.5
134;2019-01-23 08:38:27;498;12;1;3.0;A VISTA;450.99
9608;2019-01-23 10:32:05;1293;30;2;2.0;A VISTA;505.07
1991;2019-01-23 10:52:02;158;21;2;2.0;A VISTA;490.63
4217;2019-01-23 11:09:12;814;6;1;3.0;A VISTA;70.56
729;2019-01-23 12:08:27;650;38;1;2.0;A VISTA;2318.33
5239;2019-01-23 14:25:06;893;21;4;1.0;A VISTA;18.7
11946;2019-01-23 15:18:47;970;38;4;1.0;A VISTA;978.31
204;2019-01-23 16:17:33;9;31;4;4.0;A VISTA;241.2
12493;2019-01-24 13:08:02;370;16;3;4.0;A VISTA;831.15
764;2019-01-24 14:00:52;338;33;3;2.0;A VISTA;823.67
13953;2019-01-24 17:24:06;319;5;1;1.0;A VISTA;19.88
1636;2019-01-24 17:39:12;1376;22;2;1.0;A VISTA;537.0
7810;2019-01-24 22:05:36;962;12;1;1.0;A VISTA;1262.2399999999998
2403;2019-01-25 03:39:00;681;23;1;3.0;A VISTA;177.94
14989;2019-01-25 05:03:05;1125;1;1;3.0;A VISTA;2928.46
10843;2019-01-25 09:18:15;444;10;1;1.0;A VISTA;1689.49
7453;2019-01-25 09:27:52;1342;8;3;2.0;A VISTA;212.98000000000002
13360;2019-01-25 09:32:09;122;27;2;4.0;A VISTA;809.29
7971;2019-01-25 11:16:36;1160;22;2;1.0;A VISTA;416.6
12198;2019-01-25 12:58:44;1213;1;2;2.0;A VISTA;830.3199999999999
1675;2019-01-25 15:17:18;548;5;1;3.0;A VISTA;1742.13
12521;2019-01-25 15:31:02;1151;16;4;1.0;A VISTA;1382.91
14748;2019-01-25 16:01:53;281;30;3;1.0;A VISTA;937.9
11579;2019-01-25 17:04:40;508;38;2;4.0;A VISTA;1894.03
6691;2019-01-25 19:28:04;1391;7;1;2.0;A VISTA;785.86
5056;2019-01-26 00:20:10;304;34;1;4.0;A VISTA;601.77
10269;2019-01-26 02:28:12;612;36;1;4.0;A VISTA;1775.35
10779;2019-01-26 08:56:34;1123;10;1;4.0;A VISTA;2422.41
3195;2019-01-26 09:04:44;224;5;4;1.0;A VISTA;1206.3700000000001
14994;2019-01-26 09:39:58;632;10;4;2.0;A VISTA;974.83
5121;2019-01-26 10:56:33;1390;16;1;1.0;A VISTA;404.27
2356;2019-01-26 12:51:00;71;32;1;1.0;A VISTA;213.74
11578;2019-01-26 12:57:49;473;2;4;2.0;A VISTA;814.21
4745;2019-01-26 14:17:42;1121;35;3;3.0;A VISTA;60.49
2902;2019-01-26 17:51:10;1132;22;4;4.0;A VISTA;1578.69
4881;2019-01-26 19:30:52;352;33;1;4.0;A VISTA;447.08
10424;2019-01-26 21:03:05;591;38;1;1.0;A VISTA;1721.8899999999999
8714;2019-01-27 09:03:25;722;25;4;4.0;A VISTA;126.95
1191;2019-01-28 10:27:30;844;17;4;2.0;A VISTA;91.82
2615;2019-01-28 12:08:00;1000;18;3;4.0;A VISTA;2373.7
3474;2019-01-29 08:04:10;189;17;1;3.0;A VISTA;322.43
4662;2019-01-29 13:16:52;1371;20;3;1.0;A VISTA;4.48
4741;2019-01-29 13:19:37;391;11;3;3.0;A VISTA;30.86
12476;2019-01-29 13:31:19;7;8;2;1.0;A VISTA;1306.8700000000001
7941;2019-01-29 14:18:17;1229;36;2;1.0;A VISTA;268.85
986;2019-01-29 15:17:20;753;22;3;4.0;A VISTA;1546.76
14644;2019-01-30 05:42:02;654;34;1;2.0;A VISTA;53.59
10755;2019-01-30 10:32:07;860;37;3;2.0;A VISTA;695.98
7463;2019-01-30 11:43:06;327;16;2;4.0;A VISTA;161.23
10569;2019-01-30 12:17:56;992;38;3;1.0;A VISTA;3051.04
14318;2019-01-30 14:55:05;729;33;4;1.0;A VISTA;1078.17
3443;2019-01-30 16:55:19;1180;2;3;2.0;A VISTA;713.17
14019;2019-01-31 16:08:07;904;19;3;4.0;A VISTA;378.12
7566;2019-01-31 17:00:16;469;13;3;3.0;A VISTA;33.2
7783;2019-01-31 17:11:10;218;4;3;1.0;A VISTA;76.4
9308;2019-02-01 10:11:24;34;24;3;2.0;A VISTA;764.66
9292;2019-02-01 11:49:16;820;33;4;1.0;A VISTA;331.28000000000003
3053;2019-02-01 12:39:05;78;34;4;1.0;A VISTA;486.48
3100;2019-02-01 14:04:08;384;12;3;3.0;A VISTA;644.97
5033;2019-02-01 14:24:41;381;6;2;1.0;A VISTA;48.06
13425;2019-02-02 09:03:17;1142;32;3;3.0;A VISTA;698.68
7940;2019-02-02 09:52:36;639;4;4;3.0;A VISTA;671.13
4623;2019-02-02 13:19:14;589;38;3;1.0;A VISTA;5.89
2288;2019-02-03 02:45:13;770;38;1;2.0;A VISTA;1385.0
10686;2019-02-03 04:03:12;849;27;1;2.0;A VISTA;1030.87
11577;2019-02-03 06:46:05;521;14;1;3.0;A VISTA;422.59999999999997
2018;2019-02-03 09:49:35;649;1;3;3.0;A VISTA;527.6
1918;2019-02-03 15:22:32;1106;38;4;3.0;A VISTA;300.96000000000004
1020;2019-02-03 17:42:38;831;39;4;4.0;A VISTA;444.90000000000003
4262;2019-02-03 18:50:30;191;13;1;3.0;A VISTA;29.939999999999998
14513;2019-02-03 20:19:51;1394;7;1;4.0;A VISTA;451.81
3819;2019-02-04 09:53:25;635;2;2;1.0;A VISTA;1270.82
15180;2019-02-04 11:43:09;1186;39;3;1.0;A VISTA;1146.01
1842;2019-02-04 12:43:31;224;24;3;4.0;A VISTA;124.14
4041;2019-02-04 14:03:09;718;10;2;4.0;A VISTA;414.18
12784;2019-02-04 17:33:41;10;6;2;4.0;A VISTA;883.76
13047;2019-02-05 10:26:11;570;11;3;2.0;A VISTA;42.65
9436;2019-02-05 11:51:23;1153;10;3;4.0;A VISTA;207.62
6975;2019-02-05 13:37:37;484;34;2;2.0;A VISTA;2167.82
2794;2019-02-05 13:39:40;562;4;1;4.0;A VISTA;417.34
5280;2019-02-05 15:36:11;193;33;4;4.0;A VISTA;622.92
8779;2019-02-05 17:01:01;240;37;2;4.0;A VISTA;39.91
997;2019-02-06 07:21:23;663;8;1;2.0;A VISTA;399.14000000000004
8184;2019-02-06 11:56:37;595;28;2;4.0;A VISTA;97.33999999999999
2784;2019-02-06 13:08:05;77;3;2;1.0;A VISTA;216.33
6363;2019-02-06 14:20:57;209;22;3;3.0;A VISTA;496.38
9754;2019-02-06 16:07:24;818;5;1;4.0;A VISTA;21.75
5895;2019-02-06 16:26:26;320;11;2;2.0;A VISTA;23.64
3381;2019-02-07 09:50:31;884;33;3;2.0;A VISTA;255.28
10689;2019-02-07 09:55:09;1346;31;1;3.0;A VISTA;144.94
11814;2019-02-07 13:04:56;908;25;4;1.0;A VISTA;596.3
10989;2019-02-07 16:09:57;432;13;2;3.0;A VISTA;1223.1499999999999
14545;2019-02-07 16:31:42;183;31;3;3.0;A VISTA;1851.7399999999998
9047;2019-02-07 16:40:39;124;5;1;3.0;A VISTA;20.16
3052;2019-02-07 17:16:04;55;36;2;1.0;A VISTA;906.85
7828;2019-02-07 18:21:06;370;33;1;4.0;A VISTA;318.52
3013;2019-02-07 18:29:34;229;14;1;4.0;A VISTA;454.38
9351;2019-02-07 23:57:55;989;31;1;2.0;A VISTA;1984.14
482;2019-02-08 03:27:13;1182;33;1;4.0;A VISTA;804.9399999999999
8060;2019-02-08 06:52:47;49;3;1;3.0;A VISTA;14.77
1139;2019-02-08 14:15:54;231;1;2;1.0;A VISTA;1723.3100000000002
13006;2019-02-08 15:55:18;1294;38;1;1.0;A VISTA;1169.67
